Date,GCF,Survey,diff
2020-10-30,0.115,0.0699999999999999,4.500000000000011
2020-10-29,0.118,0.06,5.8
2020-10-28,0.102,0.06,4.199999999999999
2020-10-27,0.114,0.06,5.4
2020-10-26,0.123,0.06,6.3
2020-10-23,0.121,0.06,6.1
2020-10-22,0.101,0.05,5.1000000000000005
2020-10-21,0.095,0.05,4.5
2020-10-20,0.114,0.06,5.4
2020-10-19,0.116,0.06,5.6000000000000005
2020-10-16,0.116,0.06,5.6000000000000005
2020-10-15,0.131,0.0699999999999999,6.100000000000011
2020-10-14,0.113,0.06,5.300000000000001
2020-10-13,0.127,0.06,6.7
2020-10-09,0.118,0.06,5.8
2020-10-08,0.121,0.06,6.1
2020-10-07,0.095,0.0699999999999999,2.5000000000000107
2020-10-06,0.124,0.0699999999999999,5.40000000000001
2020-10-05,0.121,0.0699999999999999,5.10000000000001
2020-10-02,0.13,0.06,7.000000000000001
2020-10-01,0.117,0.05,6.7
2020-09-30,0.116,0.06,5.6000000000000005
2020-09-29,0.103,0.05,5.299999999999999
2020-09-28,0.102,0.06,4.199999999999999
2020-09-25,0.116,0.06,5.6000000000000005
2020-09-24,0.109,0.04,6.9
2020-09-23,0.072,0.04,3.1999999999999993
2020-09-22,0.077,0.05,2.6999999999999997
2020-09-21,0.08,0.06,2.0000000000000004
2020-09-18,0.093,0.0699999999999999,2.3000000000000105
2020-09-17,0.127,0.0699999999999999,5.700000000000011
2020-09-16,0.122,0.0699999999999999,5.20000000000001
2020-09-15,0.129,0.0699999999999999,5.900000000000011
2020-09-14,0.112,0.0699999999999999,4.200000000000011
2020-09-11,0.128,0.0699999999999999,5.8000000000000105
2020-09-10,0.129,0.0699999999999999,5.900000000000011
2020-09-09,0.125,0.0699999999999999,5.500000000000011
2020-09-08,0.129,0.0699999999999999,5.900000000000011
2020-09-04,0.13,0.0699999999999999,6.000000000000011
2020-09-03,0.132,0.06,7.200000000000001
2020-09-02,0.128,0.06,6.800000000000001
2020-09-01,0.132,0.06,7.200000000000001
2020-08-31,0.123,0.0699999999999999,5.3000000000000105
2020-08-28,0.101,0.05,5.1000000000000005
2020-08-27,0.098,0.05,4.8
2020-08-26,0.095,0.05,4.5
2020-08-25,0.107,0.06,4.7
2020-08-24,0.105,0.06,4.5
2020-08-21,0.112,0.05,6.2
2020-08-20,0.112,0.05,6.2
2020-08-19,0.09,0.0699999999999999,2.00000000000001
2020-08-18,0.118,0.0699999999999999,4.80000000000001
2020-08-17,0.13,0.0699999999999999,6.000000000000011
2020-08-14,0.127,0.0699999999999999,5.700000000000011
2020-08-13,0.128,0.0699999999999999,5.8000000000000105
2020-08-12,0.129,0.0699999999999999,5.900000000000011
2020-08-11,0.131,0.0699999999999999,6.100000000000011
2020-08-10,0.128,0.0699999999999999,5.8000000000000105
2020-08-07,0.123,0.0699999999999999,5.3000000000000105
2020-08-06,0.129,0.0699999999999999,5.900000000000011
2020-08-05,0.127,0.0699999999999999,5.700000000000011
2020-08-04,0.124,0.0699999999999999,5.40000000000001
2020-08-03,0.129,0.0699999999999999,5.900000000000011
2020-07-31,0.134,0.08,5.4
2020-07-30,0.113,0.0699999999999999,4.3000000000000105
2020-07-29,0.115,0.0699999999999999,4.500000000000011
2020-07-28,0.122,0.08,4.199999999999999
2020-07-27,0.135,0.08,5.500000000000001
2020-07-24,0.133,0.0699999999999999,6.300000000000011
2020-07-23,0.125,0.08,4.5
2020-07-22,0.115,0.08,3.5000000000000004
2020-07-21,0.13,0.08,5.0
2020-07-20,0.136,0.09,4.600000000000001
2020-07-17,0.143,0.09,5.299999999999999
2020-07-16,0.139,0.08,5.900000000000001
2020-07-15,0.151,0.11,4.1
2020-07-14,0.141,0.09,5.099999999999999
2020-07-13,0.139,0.08,5.900000000000001
2020-07-10,0.144,0.08,6.399999999999999
2020-07-09,0.138,0.08,5.800000000000001
2020-07-08,0.132,0.08,5.2
2020-07-07,0.136,0.08,5.6000000000000005
2020-07-06,0.142,0.08,6.199999999999998
2020-07-02,0.149,0.0699999999999999,7.90000000000001
2020-07-01,0.134,0.0699999999999999,6.400000000000011
2020-06-30,0.129,0.0699999999999999,5.900000000000011
2020-06-29,0.123,0.06,6.3
2020-06-26,0.126,0.06,6.6000000000000005
2020-06-25,0.125,0.06,6.5
2020-06-24,0.121,0.06,6.1
2020-06-23,0.11,0.05,6.0
2020-06-22,0.117,0.06,5.700000000000001
2020-06-19,0.123,0.06,6.3
2020-06-18,0.122,0.0699999999999999,5.20000000000001
2020-06-17,0.12,0.0699999999999999,5.00000000000001
2020-06-16,0.134,0.0699999999999999,6.400000000000011
2020-06-15,0.13,0.0699999999999999,6.000000000000011
2020-06-12,0.125,0.06,6.5
2020-06-11,0.112,0.06,5.2
2020-06-10,0.121,0.06,6.1
2020-06-09,0.125,0.06,6.5
2020-06-08,0.124,0.06,6.4
2020-06-05,0.119,0.06,5.8999999999999995
2020-06-04,0.114,0.06,5.4
2020-06-03,0.115,0.05,6.5
2020-06-02,0.125,0.05,7.5
2020-06-01,0.118,0.05,6.799999999999999
2020-05-29,0.096,0.05,4.6
2020-05-28,0.126,0.05,7.6
2020-05-27,0.102,0.04,6.199999999999999
2020-05-26,0.115,0.05,6.5
2020-05-22,0.104,0.03,7.3999999999999995
2020-05-21,0.064,0.01,5.4
2020-05-20,0.025,0.01,1.5000000000000002
2020-05-19,0.084,0.03,5.4
2020-05-18,0.079,0.03,4.9
2020-05-15,0.105,0.04,6.5
2020-05-14,0.086,0.01,7.6
2020-05-13,0.057,0.04,1.7000000000000002
2020-05-12,0.117,0.05,6.7
2020-05-11,0.118,0.05,6.799999999999999
2020-05-08,0.12,0.05,6.999999999999999
2020-05-07,0.119,0.05,6.8999999999999995
2020-05-06,0.109,0.04,6.9
2020-05-05,0.104,0.04,6.4
2020-05-04,0.098,0.04,5.800000000000001
2020-05-01,0.111,0.02,9.1
2020-04-30,0.106,0.02,8.6
2020-04-29,0.075,0.01,6.5
2020-04-28,0.06,0.01,5.0
2020-04-27,0.084,0.02,6.4
2020-04-24,0.097,0.03,6.7
2020-04-23,0.091,0.01,8.1
2020-04-22,0.05,0.01,4.0
2020-04-21,0.04,0.01,3.0
2020-04-20,0.06,0.01,5.0
2020-04-17,0.088,0.02,6.799999999999999
2020-04-16,0.111,0.02,9.1
2020-04-15,0.078,0.03,4.8
2020-04-14,0.095,0.05,4.5
2020-04-13,0.112,0.02,9.2
2020-04-09,0.106,0.01,9.6
2020-04-08,0.095,0.01,8.5
2020-04-07,0.08,0.01,7.000000000000001
2020-04-06,0.068,0.01,5.800000000000001
2020-04-03,0.06,0.01,5.0
2020-04-02,0.089,0.01,7.9
2020-04-01,0.052,0.01,4.199999999999999
2020-03-31,0.002,0.01,-0.8
2020-03-30,0.048,0.01,3.8
2020-03-27,0.05,0.01,4.0
2020-03-26,0.089,0.01,7.9
2020-03-25,0.094,0.01,8.4
2020-03-24,0.061,0.01,5.1
2020-03-23,0.068,0.01,5.800000000000001
2020-03-20,0.074,0.03,4.3999999999999995
2020-03-19,0.103,0.05,5.299999999999999
2020-03-18,0.154,0.1,5.3999999999999995
2020-03-17,0.638,0.5,13.8
2020-03-16,0.859,0.2299999999999999,62.90000000000001
2020-03-13,1.158,1.08,7.799999999999985
2020-03-12,1.194,1.2,-0.6000000000000005
2020-03-11,1.191,1.13999999999999,5.100000000001015
2020-03-10,1.181,1.1,8.099999999999996
2020-03-09,1.163,1.08,8.299999999999997
2020-03-06,1.146,1.08,6.599999999999984
2020-03-05,1.168,1.11,5.799999999999983
2020-03-04,1.245,1.21999999999999,2.5000000000010125
2020-03-03,1.72,1.63,9.000000000000007
2020-03-02,1.695,1.5699999999999998,12.500000000000021
2020-02-28,1.647,1.59,5.699999999999994
2020-02-27,1.626,1.5699999999999998,5.600000000000005
2020-02-26,1.626,1.5699999999999998,5.600000000000005
2020-02-25,1.634,1.5699999999999998,6.400000000000006
2020-02-24,1.614,1.5599999999999998,5.400000000000027
2020-02-21,1.609,1.5599999999999998,4.9000000000000155
2020-02-20,1.627,1.59,3.699999999999992
2020-02-19,1.631,1.5699999999999998,6.1000000000000165
2020-02-18,1.646,1.58,6.599999999999984
2020-02-14,1.627,1.5599999999999998,6.700000000000017
2020-02-13,1.623,1.55,7.299999999999995
2020-02-12,1.615,1.55,6.499999999999995
2020-02-11,1.622,1.5599999999999998,6.200000000000028
2020-02-10,1.594,1.5599999999999998,3.4000000000000252
2020-02-07,1.607,1.5599999999999998,4.700000000000015
2020-02-06,1.622,1.5699999999999998,5.200000000000027
2020-02-05,1.624,1.5699999999999998,5.400000000000027
2020-02-04,1.637,1.58,5.699999999999994
2020-02-03,1.644,1.5699999999999998,7.400000000000007
2020-01-31,1.652,1.5699999999999998,8.200000000000006
2020-01-30,1.626,1.55,7.5999999999999845
2020-01-29,1.572,1.51,6.2000000000000055
2020-01-28,1.569,1.51,5.899999999999994
2020-01-27,1.571,1.51,6.099999999999994
2020-01-24,1.565,1.51,5.499999999999994
2020-01-23,1.57,1.51,6.000000000000005
2020-01-22,1.57,1.51,6.000000000000005
2020-01-21,1.569,1.51,5.899999999999994
2020-01-17,1.575,1.52,5.499999999999994
2020-01-16,1.578,1.52,5.800000000000005
2020-01-15,1.584,1.53,5.400000000000005
2020-01-14,1.575,1.52,5.499999999999994
2020-01-13,1.578,1.52,5.800000000000005
2020-01-10,1.577,1.52,5.699999999999994
2020-01-09,1.59,1.52,7.000000000000006
2020-01-08,1.584,1.52,6.400000000000006
2020-01-07,1.594,1.53,6.400000000000006
2020-01-06,1.593,1.52,7.299999999999995
2020-01-03,1.593,1.52,7.299999999999995
2020-01-02,1.603,1.5,10.299999999999997
2019-12-31,1.624,1.55,7.400000000000007
2019-12-30,1.572,1.51,6.2000000000000055
2019-12-27,1.579,1.5,7.899999999999996
2019-12-26,1.573,1.49,8.299999999999997
2019-12-24,1.549,1.5,4.899999999999993
2019-12-23,1.563,1.5,6.2999999999999945
2019-12-20,1.559,1.49,6.899999999999995
2019-12-19,1.568,1.5,6.800000000000006
2019-12-18,1.579,1.5,7.899999999999996
2019-12-17,1.592,1.5,9.200000000000008
2019-12-16,1.643,1.6,4.299999999999993
2019-12-13,1.612,1.5,11.20000000000001
2019-12-12,1.568,1.49,7.800000000000007
2019-12-11,1.576,1.5,7.600000000000007
2019-12-10,1.589,1.51,7.899999999999996
2019-12-09,1.589,1.53,5.899999999999994
2019-12-06,1.588,1.52,6.800000000000006
2019-12-05,1.6,1.52,8.000000000000007
2019-12-04,1.598,1.5,9.800000000000008
2019-12-03,1.59,1.51,8.000000000000007
2019-12-02,1.64,1.6,3.9999999999999813
2019-11-29,1.656,1.62,3.599999999999981
2019-11-27,1.596,1.5,9.600000000000009
2019-11-26,1.588,1.51,7.800000000000007
2019-11-25,1.594,1.54,5.400000000000005
2019-11-22,1.614,1.5599999999999998,5.400000000000027
2019-11-21,1.626,1.55,7.5999999999999845
2019-11-20,1.62,1.54,8.000000000000007
2019-11-19,1.639,1.53,10.899999999999999
2019-11-18,1.608,1.52,8.800000000000008
2019-11-15,1.624,1.55,7.400000000000007
2019-11-14,1.612,1.55,6.2000000000000055
2019-11-13,1.596,1.54,5.600000000000005
2019-11-12,1.632,1.54,9.199999999999985
2019-11-08,1.603,1.53,7.299999999999995
2019-11-07,1.607,1.53,7.699999999999996
2019-11-06,1.601,1.53,7.099999999999995
2019-11-05,1.619,1.55,6.899999999999995
2019-11-04,1.62,1.54,8.000000000000007
2019-11-01,1.634,1.55,8.399999999999984
2019-10-31,1.807,1.73,7.699999999999996
2019-10-30,1.873,1.7999999999999998,7.300000000000018
2019-10-29,1.873,1.78,9.299999999999997
2019-10-28,1.857,1.7999999999999998,5.700000000000016
2019-10-25,1.88,1.81,6.999999999999984
2019-10-24,1.91,1.85,5.999999999999983
2019-10-23,1.902,1.84,6.199999999999983
2019-10-22,1.914,1.85,6.3999999999999835
2019-10-21,1.908,1.83,7.799999999999985
2019-10-18,1.916,1.85,6.599999999999984
2019-10-17,1.974,1.92999999999999,4.400000000001003
2019-10-16,2.069,2.02,4.899999999999993
2019-10-15,2.17,1.96,20.999999999999996
2019-10-11,1.888,1.82,6.799999999999984
2019-10-10,1.887,1.82,6.699999999999995
2019-10-09,1.899,1.82,7.899999999999996
2019-10-08,1.898,1.82,7.799999999999985
2019-10-07,1.884,1.7999999999999998,8.400000000000007
2019-10-04,1.876,1.79,8.599999999999985
2019-10-03,1.871,1.81,6.099999999999994
2019-10-02,1.901,1.82,8.099999999999996
2019-10-01,1.96,1.84,11.99999999999999
2019-09-30,2.46,2.35,10.999999999999988
2019-09-27,1.874,1.7999999999999998,7.400000000000029
2019-09-26,1.869,1.82,4.899999999999993
2019-09-25,2.01,2.0,0.9999999999999787
2019-09-24,2.014,1.94,7.399999999999984
2019-09-23,2.0,1.82,17.999999999999993
2019-09-20,1.908,1.85,5.799999999999983
2019-09-19,1.975,1.91,6.500000000000017
2019-09-18,3.0,2.5,50.0
2019-09-17,6.007,5.25,75.69999999999996
2019-09-16,2.876,2.42,45.599999999999994
2019-09-13,2.288,2.19,9.799999999999986
2019-09-12,2.268,2.18,8.799999999999963
2019-09-11,2.24,2.1399999999999997,10.000000000000053
2019-09-10,2.229,2.13,9.90000000000002
2019-09-09,2.197,2.10999999999999,8.700000000000996
2019-09-06,2.204,2.15,5.400000000000027
2019-09-05,2.269,2.1999999999999997,6.900000000000039
2019-09-04,2.298,2.1999999999999997,9.800000000000031
2019-09-03,2.304,2.15,15.399999999999991
2019-08-30,2.23,2.15,8.000000000000007
2019-08-29,2.176,2.10999999999999,6.600000000001005
2019-08-28,2.178,2.10999999999999,6.800000000000983
2019-08-27,2.215,2.1399999999999997,7.500000000000018
2019-08-26,2.19,2.08,10.999999999999988
2019-08-23,2.164,2.07,9.40000000000003
2019-08-22,2.162,2.07,9.200000000000008
2019-08-21,2.167,2.08,8.699999999999974
2019-08-20,2.186,2.12,6.599999999999984
2019-08-19,2.179,2.1,7.899999999999974
2019-08-16,2.192,2.12,7.200000000000006
2019-08-15,2.252,2.17,8.199999999999985
2019-08-14,2.2,2.12,8.000000000000007
2019-08-13,2.22,2.16,6.000000000000005
2019-08-12,2.183,2.10999999999999,7.300000000000972
2019-08-09,2.189,2.1,8.899999999999997
2019-08-08,2.186,2.07,11.60000000000001
2019-08-07,2.163,2.09,7.299999999999995
2019-08-06,2.176,2.1,7.600000000000007
2019-08-05,2.184,2.12,6.400000000000006
2019-08-02,2.232,2.18,5.200000000000005
2019-08-01,2.253,2.19,6.300000000000017
2019-07-31,2.609,2.53,7.900000000000018
2019-07-30,2.441,2.37999999999999,6.100000000000971
2019-07-29,2.468,2.39,7.799999999999985
2019-07-26,2.466,2.4,6.600000000000028
2019-07-25,2.49,2.41,8.000000000000007
2019-07-24,2.481,2.4,8.099999999999996
2019-07-23,2.47,2.37999999999999,9.000000000001007
2019-07-22,2.473,2.37999999999999,9.300000000000974
2019-07-19,2.468,2.4,6.800000000000006
2019-07-18,2.511,2.43999999999999,7.100000000000994
2019-07-17,2.527,2.45,7.699999999999996
2019-07-16,2.562,2.43999999999999,12.200000000000966
2019-07-15,2.551,2.4299999999999997,12.100000000000044
2019-07-12,2.459,2.33999999999999,11.900000000000999
2019-07-11,2.451,2.4,5.100000000000016
2019-07-10,2.496,2.45,4.599999999999982
2019-07-09,2.532,2.45,8.199999999999985
2019-07-08,2.543,2.46,8.300000000000018
2019-07-05,2.642,2.58,6.199999999999983
2019-07-03,2.656,2.55,10.600000000000032
2019-07-02,2.609,2.49,11.899999999999977
2019-07-01,2.87,2.37999999999999,49.000000000000995
2019-06-28,2.588,2.5,8.800000000000008
2019-06-27,2.466,2.4,6.600000000000028
2019-06-26,2.464,2.4299999999999997,3.4000000000000252
2019-06-25,2.448,2.4,4.800000000000004
2019-06-24,2.467,2.37999999999999,8.700000000000996
2019-06-21,2.419,2.35,6.899999999999995
2019-06-20,2.441,2.33,11.099999999999977
2019-06-19,2.41,2.33999999999999,7.000000000001005
2019-06-18,2.435,2.36,7.500000000000018
2019-06-17,2.493,2.37999999999999,11.300000000000976
2019-06-14,2.408,2.32,8.800000000000008
2019-06-13,2.409,2.33999999999999,6.900000000000972
2019-06-12,2.422,2.36,6.200000000000028
2019-06-11,2.437,2.36,7.699999999999996
2019-06-10,2.444,2.37,7.399999999999984
2019-06-07,2.444,2.37,7.399999999999984
2019-06-06,2.462,2.37,9.200000000000008
2019-06-05,2.455,2.36,9.50000000000002
2019-06-04,2.45,2.36,9.00000000000003
2019-06-03,2.459,2.37,8.899999999999997
2019-05-31,2.552,2.48,7.200000000000006
2019-05-30,2.445,2.39,5.499999999999972
2019-05-29,2.46,2.39,6.999999999999984
2019-05-28,2.456,2.37999999999999,7.600000000000984
2019-05-24,2.425,2.33999999999999,8.500000000000973
2019-05-23,2.429,2.33999999999999,8.900000000000974
2019-05-22,2.413,2.33999999999999,7.300000000000972
2019-05-21,2.434,2.36,7.400000000000029
2019-05-20,2.433,2.36,7.299999999999995
2019-05-17,2.462,2.39,7.200000000000006
2019-05-16,2.487,2.4,8.700000000000019
2019-05-15,2.533,2.45,8.299999999999974
2019-05-14,2.456,2.36,9.600000000000009
2019-05-13,2.433,2.35,8.299999999999974
2019-05-10,2.445,2.37,7.499999999999973
2019-05-09,2.449,2.37999999999999,6.900000000000972
2019-05-08,2.473,2.4,7.299999999999995
2019-05-07,2.492,2.41,8.199999999999985
2019-05-06,2.464,2.4,6.400000000000006
2019-05-03,2.47,2.41,6.000000000000005
2019-05-02,2.534,2.46,7.399999999999984
2019-05-01,2.602,2.5,10.199999999999987
2019-04-30,2.807,2.75,5.699999999999994
2019-04-29,2.534,2.46,7.399999999999984
2019-04-26,2.519,2.45,6.899999999999995
2019-04-25,2.512,2.41,10.199999999999987
2019-04-24,2.49,2.41,8.000000000000007
2019-04-23,2.499,2.45,4.899999999999993
2019-04-22,2.547,2.4299999999999997,11.700000000000044
2019-04-18,2.568,2.46,10.80000000000001
2019-04-17,2.576,2.47,10.599999999999987
2019-04-16,2.587,2.4299999999999997,15.700000000000047
2019-04-15,2.547,2.4299999999999997,11.700000000000044
2019-04-12,2.498,2.4,9.800000000000031
2019-04-11,2.482,2.4,8.20000000000003
2019-04-10,2.49,2.42,7.000000000000028
2019-04-09,2.505,2.42,8.499999999999996
2019-04-08,2.516,2.4299999999999997,8.60000000000003
2019-04-05,2.518,2.4299999999999997,8.800000000000008
2019-04-04,2.535,2.4299999999999997,10.500000000000043
2019-04-03,2.512,2.4299999999999997,8.20000000000003
2019-04-02,2.543,2.4299999999999997,11.300000000000043
2019-04-01,2.545,2.41,13.499999999999979
2019-03-29,2.611,2.58,3.100000000000014
2019-03-28,2.478,2.42,5.800000000000027
2019-03-27,2.449,2.37999999999999,6.900000000000972
2019-03-26,2.485,2.37,11.499999999999977
2019-03-25,2.453,2.37,8.299999999999974
2019-03-22,2.456,2.37999999999999,7.600000000000984
2019-03-21,2.5,2.4299999999999997,7.000000000000028
2019-03-20,2.524,2.46,6.400000000000006
2019-03-19,2.531,2.4,13.100000000000023
2019-03-18,2.478,2.37999999999999,9.800000000001008
2019-03-15,2.521,2.4299999999999997,9.10000000000002
2019-03-14,2.479,2.39,8.899999999999997
2019-03-13,2.458,2.37999999999999,7.800000000001006
2019-03-12,2.465,2.37,9.499999999999975
2019-03-11,2.449,2.36,8.899999999999997
2019-03-08,2.442,2.36,8.20000000000003
2019-03-07,2.452,2.37,8.199999999999985
2019-03-06,2.44,2.36,8.000000000000007
2019-03-05,2.437,2.36,7.699999999999996
2019-03-04,2.433,2.36,7.299999999999995
2019-03-01,2.454,2.36,9.40000000000003
2019-02-28,2.618,2.55,6.800000000000006
2019-02-27,2.437,2.37,6.699999999999973
2019-02-26,2.443,2.37,7.299999999999995
2019-02-25,2.446,2.37,7.600000000000007
2019-02-22,2.443,2.37,7.299999999999995
2019-02-21,2.453,2.37,8.299999999999974
2019-02-20,2.459,2.37,8.899999999999997
2019-02-19,2.473,2.37,10.299999999999976
2019-02-15,2.487,2.41,7.699999999999996
2019-02-14,2.458,2.36,9.800000000000031
2019-02-13,2.45,2.36,9.00000000000003
2019-02-12,2.459,2.36,9.90000000000002
2019-02-11,2.455,2.4,5.500000000000016
2019-02-08,2.435,2.35,8.499999999999996
2019-02-07,2.442,2.36,8.20000000000003
2019-02-06,2.456,2.35,10.599999999999987
2019-02-05,2.445,2.37,7.499999999999973
2019-02-04,2.456,2.37999999999999,7.600000000000984
2019-02-01,2.521,2.43999999999999,8.100000000000973
2019-01-31,2.693,2.55,14.300000000000024
2019-01-30,2.452,2.36,9.200000000000008
2019-01-29,2.448,2.37,7.799999999999985
2019-01-28,2.443,2.37,7.299999999999995
2019-01-25,2.451,2.37999999999999,7.100000000000994
2019-01-24,2.477,2.4,7.699999999999996
2019-01-23,2.448,2.37999999999999,6.800000000000983
2019-01-22,2.464,2.37,9.399999999999986
2019-01-18,2.455,2.37,8.499999999999996
2019-01-17,2.459,2.37,8.899999999999997
2019-01-16,2.455,2.37,8.499999999999996
2019-01-15,2.495,2.41,8.499999999999996
2019-01-14,2.446,2.37999999999999,6.600000000001005
2019-01-11,2.457,2.37999999999999,7.700000000000973
2019-01-10,2.484,2.41,7.399999999999984
2019-01-09,2.511,2.43999999999999,7.100000000000994
2019-01-08,2.516,2.4,11.60000000000001
2019-01-07,2.496,2.37999999999999,11.600000000000987
2019-01-04,2.491,2.4299999999999997,6.100000000000039
2019-01-03,2.642,2.7,-5.800000000000027
2019-01-02,3.231,3.1,13.099999999999978
2018-12-31,5.149,2.9499999999999997,219.90000000000003
2018-12-28,2.551,2.45,10.099999999999998
2018-12-27,2.503,2.4299999999999997,7.30000000000004
2018-12-26,2.524,2.4299999999999997,9.40000000000003
2018-12-24,2.517,2.41,10.699999999999976
2018-12-21,2.445,2.39,5.499999999999972
2018-12-20,2.478,2.4,7.800000000000029
2018-12-19,2.326,2.29,3.600000000000003
2018-12-18,2.362,2.3,6.200000000000028
2018-12-17,2.396,2.27999999999999,11.600000000000987
2018-12-14,2.287,2.19,9.699999999999998
2018-12-13,2.262,2.18,8.199999999999985
2018-12-12,2.264,2.17,9.399999999999986
2018-12-11,2.271,2.17,10.099999999999998
2018-12-10,2.277,2.1999999999999997,7.70000000000004
2018-12-07,2.316,2.27999999999999,3.60000000000098
2018-12-06,2.447,2.31,13.700000000000001
2018-12-03,2.321,2.22,10.099999999999998
2018-11-30,2.357,2.27,8.700000000000019
2018-11-29,2.307,2.23,7.699999999999996
2018-11-28,2.268,2.19,7.799999999999985
2018-11-27,2.266,2.17,9.600000000000009
2018-11-26,2.261,2.18,8.099999999999996
2018-11-23,2.263,2.22,4.2999999999999705
2018-11-21,2.24,2.17,7.000000000000028
2018-11-20,2.248,2.18,6.800000000000006
2018-11-19,2.297,2.22,7.699999999999996
2018-11-16,2.33,2.25,8.000000000000007
2018-11-15,2.342,2.26,8.20000000000003
2018-11-14,2.274,2.17,10.40000000000001
2018-11-13,2.249,2.17,7.900000000000018
2018-11-09,2.264,2.19,7.399999999999984
2018-11-08,2.281,2.1999999999999997,8.10000000000004
2018-11-07,2.225,2.16,6.499999999999995
2018-11-06,2.261,2.22,4.0999999999999925
2018-11-05,2.297,2.23,6.700000000000017
2018-11-02,2.324,2.24,8.399999999999963
2018-11-01,2.394,2.1999999999999997,19.40000000000004
2018-10-31,2.31,2.19,12.00000000000001
2018-10-30,2.251,2.17,8.099999999999996
2018-10-29,2.246,2.17,7.600000000000007
2018-10-26,2.257,2.17,8.700000000000019
2018-10-25,2.265,2.17,9.50000000000002
2018-10-24,2.243,2.16,8.299999999999974
2018-10-23,2.233,2.15,8.300000000000018
2018-10-22,2.236,2.17,6.600000000000028
2018-10-19,2.261,2.17,9.10000000000002
2018-10-18,2.268,2.18,8.799999999999963
2018-10-17,2.27,2.17,10.000000000000009
2018-10-16,2.262,2.17,9.200000000000008
2018-10-15,2.285,2.19,9.50000000000002
2018-10-12,2.263,2.16,10.299999999999976
2018-10-11,2.255,2.16,9.499999999999975
2018-10-10,2.26,2.1399999999999997,12.00000000000001
2018-10-09,2.251,2.13,12.1
2018-10-05,2.223,2.1399999999999997,8.300000000000018
2018-10-04,2.233,2.17,6.300000000000017
2018-10-03,2.275,2.18,9.499999999999975
2018-10-02,2.286,2.18,10.599999999999987
2018-10-01,2.29,2.1999999999999997,9.00000000000003
2018-09-28,2.348,2.24,10.799999999999965
2018-09-27,2.226,2.15,7.600000000000007
2018-09-26,1.962,1.91,5.200000000000005
2018-09-25,1.97,1.91,6.000000000000005
2018-09-24,1.963,1.94,2.300000000000013
2018-09-21,1.984,1.9,8.400000000000007
2018-09-20,1.976,1.9,7.600000000000007
2018-09-19,1.981,1.9,8.10000000000002
2018-09-18,1.987,1.91,7.700000000000018
2018-09-17,2.045,1.97,7.499999999999996
2018-09-14,2.029,1.91,11.899999999999999
2018-09-13,1.99,1.91,8.000000000000007
2018-09-12,2.006,1.92,8.599999999999985
2018-09-11,2.003,1.92,8.300000000000018
2018-09-10,2.006,1.92,8.599999999999985
2018-09-07,2.02,1.91,11.00000000000001
2018-09-06,2.007,1.91,9.70000000000002
2018-09-05,2.007,1.92999999999999,7.700000000001017
2018-09-04,2.028,1.92999999999999,9.800000000001008
2018-08-31,2.039,1.95,8.90000000000002
2018-08-30,1.995,1.92,7.500000000000018
2018-08-29,1.987,1.92,6.700000000000017
2018-08-28,2.006,1.94,6.599999999999984
2018-08-27,2.037,1.94,9.699999999999998
2018-08-24,2.024,1.94,8.400000000000007
2018-08-23,2.031,1.92,11.100000000000021
2018-08-22,2.003,1.89,11.300000000000022
2018-08-21,1.981,1.87999999999999,10.10000000000102
2018-08-20,1.973,1.89,8.300000000000018
2018-08-17,1.973,1.9,7.300000000000018
2018-08-16,2.055,1.9799999999999904,7.5000000000009726
2018-08-15,2.07,1.97,9.999999999999986
2018-08-14,2.047,1.91,13.700000000000024
2018-08-13,2.009,1.89,11.899999999999999
2018-08-10,2.018,1.87,14.799999999999969
2018-08-09,1.991,1.9,9.10000000000002
2018-08-08,1.959,1.87,8.899999999999997
2018-08-07,1.956,1.86,9.599999999999987
2018-08-06,1.959,1.84,11.899999999999999
2018-08-03,1.942,1.83,11.199999999999989
2018-08-02,1.967,1.9,6.700000000000017
2018-08-01,1.964,1.86,10.399999999999988
2018-07-31,1.979,1.91,6.900000000000017
2018-07-30,1.936,1.86,7.5999999999999845
2018-07-27,1.922,1.87,5.199999999999982
2018-07-26,1.953,1.89,6.300000000000017
2018-07-25,1.956,1.86,9.599999999999987
2018-07-24,1.916,1.89,2.6000000000000023
2018-07-23,1.923,1.86,6.2999999999999945
2018-07-20,1.948,1.86,8.799999999999986
2018-07-19,1.954,1.87999999999999,7.400000000001006
2018-07-18,1.921,1.87,5.099999999999993
2018-07-17,1.983,1.91,7.300000000000018
2018-07-16,2.025,1.92,10.499999999999998
2018-07-13,1.995,1.87,12.5
2018-07-12,1.946,1.87,7.5999999999999845
2018-07-11,1.938,1.86,7.799999999999985
2018-07-10,1.962,1.87,9.199999999999985
2018-07-09,1.946,1.87,7.5999999999999845
2018-07-06,1.974,1.9,7.400000000000007
2018-07-05,2.025,1.95,7.499999999999996
2018-07-03,2.049,1.9799999999999904,6.90000000000095
2018-07-02,2.11,2.0,10.999999999999988
2018-06-29,2.233,2.1,13.3
2018-06-28,2.045,1.9,14.500000000000002
2018-06-27,1.953,1.87999999999999,7.300000000001017
2018-06-26,1.964,1.89,7.400000000000007
2018-06-25,1.955,1.89,6.500000000000017
2018-06-22,1.975,1.9,7.500000000000018
2018-06-21,1.966,1.83,13.59999999999999
2018-06-20,1.921,1.83,9.099999999999998
2018-06-19,1.93,1.84,8.999999999999986
